id;type;geometry
2539;N/A;POINT (11.3712824 44.5151763)
2540;N/A;POINT (11.3713356 44.5157746)
2541;N/A;POINT (11.3709021 44.5152051)
2542;N/A;POINT (11.3727424 44.513495199999994)
2543;N/A;POINT (11.3721544 44.51426049999999)
2544;N/A;POINT (11.371728199999998 44.5146123)
2545;N/A;POINT (11.3449347 44.495193699999994)
2546;N/A;POINT (11.3443954 44.4968525)
2547;N/A;POINT (11.3458199 44.49596499999999)
2548;N/A;POINT (11.335901 44.4917988)
2549;N/A;POINT (11.3288166 44.4974346)
2550;N/A;POINT (11.327993900000001 44.49753630000001)
2551;N/A;POINT (11.339356900000002 44.493212)
2552;N/A;POINT (11.340538550019005 44.49266740004255)
2553;N/A;POINT (11.3676561 44.51401789999999)
2554;N/A;POINT (11.364097699999999 44.5165794)
2555;N/A;POINT (11.334963400000001 44.478539899999994)
2556;N/A;POINT (11.3353103 44.47754979999999)
2557;N/A;POINT (11.3356361 44.460143099999996)
2558;N/A;POINT (11.361242300000002 44.4603362)
2559;N/A;POINT (11.4087134 44.46445659999999)
2560;N/A;POINT (11.408309799999998 44.463996699999996)
2561;N/A;POINT (11.409927 44.463903200000004)
2562;N/A;POINT (11.4071152 44.465168899999995)
2563;N/A;POINT (11.3548771 44.5088379)
2564;N/A;POINT (11.3554719 44.509859999999996)
2565;N/A;POINT (11.3558489 44.5105827)
2566;N/A;POINT (11.373030799999999 44.4935749)
2567;N/A;POINT (11.378845500002408 44.49269880000277)
2568;N/A;POINT (11.345043699999998 44.5079384)
2569;N/A;POINT (11.3715897 44.485541600000005)
2570;N/A;POINT (11.355206800000001 44.48709459999999)
2571;N/A;POINT (11.357880399987582 44.48702680004044)
2572;N/A;POINT (11.360585821396974 44.4875294309217)
2573;N/A;POINT (11.361837099999999 44.4928001)
2574;N/A;POINT (11.3624147 44.4926566)
2575;N/A;POINT (11.3630647 44.49316269999999)
2576;N/A;POINT (11.363052699940802 44.49257650002316)
2577;N/A;POINT (11.365808499999998 44.490881099999996)
2578;N/A;POINT (11.3463218 44.4958778)
2579;N/A;POINT (11.3455321 44.499302)
2580;N/A;POINT (11.3439429 44.498443)
2581;N/A;POINT (11.3436926 44.49754549999999)
2582;N/A;POINT (11.3441316 44.5000203)
2583;N/A;POINT (11.3375297 44.4968908)
2584;N/A;POINT (11.3376589 44.49708209999999)
2585;N/A;POINT (11.351863399999997 44.52981329999999)
2586;N/A;POINT (11.3511494 44.52995)
2587;N/A;POINT (11.350379499999999 44.53008619999999)
2588;N/A;POINT (11.3507823 44.5311243)
2589;N/A;POINT (11.3514709 44.531014000000006)
2590;N/A;POINT (11.3623053 44.487904799999995)
2591;N/A;POINT (11.3638177 44.494300499999994)
2592;N/A;POINT (11.372824470488606 44.513198030600435)
2593;N/A;POINT (11.372261949988442 44.51284990186665)
2594;N/A;POINT (11.3731787 44.51332849999999)
2595;N/A;POINT (11.3729924 44.513525400000006)
2596;N/A;POINT (11.3724316 44.5140315)
2597;N/A;POINT (11.3746983 44.51350819999999)
2598;N/A;POINT (11.3739799 44.5123888)
2599;N/A;POINT (11.3748159 44.5134315)
2600;N/A;POINT (11.3725045 44.512614199999994)
2601;N/A;POINT (11.3729865 44.50584609999999)
2602;N/A;POINT (11.3725181 44.5064067)
2603;N/A;POINT (11.362827650007793 44.530305000000524)
2604;N/A;POINT (11.3605632 44.528046499999995)
2605;N/A;POINT (11.3631961 44.53022229999999)
2606;N/A;POINT (11.3637883 44.53014230000001)
2607;N/A;POINT (11.281758 44.459993700000005)
2608;N/A;POINT (11.279428699999999 44.460767)
2609;N/A;POINT (11.2822258 44.475457199999994)
2610;N/A;POINT (11.3401653 44.4919218)
2611;N/A;POINT (11.3304026 44.49086109999999)
2612;N/A;POINT (11.3307093 44.4916824)
2613;N/A;POINT (11.2448219 44.5173484)
2614;N/A;POINT (11.2460133 44.516298299999995)
2615;N/A;POINT (11.2569067 44.5145583)
2616;N/A;POINT (11.2491324 44.51460379999999)
2617;N/A;POINT (11.250089599999999 44.501157799999994)
2618;N/A;POINT (11.2441521 44.504578099999996)
2619;N/A;POINT (11.2485354 44.5269151)
2620;N/A;POINT (11.2476213 44.5269)
2621;N/A;POINT (11.2684908 44.5332834)
2622;N/A;POINT (11.2691114 44.5324791)
2623;N/A;POINT (11.2707978 44.53028609999999)
2624;N/A;POINT (11.272926018749859 44.5274469740966)
2625;N/A;POINT (11.270037865904682 44.53107975535673)
2626;N/A;POINT (11.3265936 44.517797900000005)
2627;N/A;POINT (11.269792500000001 44.53350189999998)
2628;N/A;POINT (11.2694746 44.5320113)
2629;N/A;POINT (11.3736941 44.47504579999999)
2630;N/A;POINT (11.3753272 44.4759592)
2631;N/A;POINT (11.3744023 44.47472640000001)
2632;N/A;POINT (11.375228500000002 44.47563070000002)
2633;N/A;POINT (11.3753058 44.4742875)
2634;N/A;POINT (11.3699204999859 44.472651200010375)
2635;N/A;POINT (11.3735219 44.470470799999994)
2636;N/A;POINT (11.358867950024472 44.4832342000172)
2637;N/A;POINT (11.3592963 44.4857071)
2638;N/A;POINT (11.3545096 44.48702419999999)
2639;N/A;POINT (11.3558172 44.48497110000001)
2640;N/A;POINT (11.3407671 44.4939377)
2641;N/A;POINT (11.267527399999999 44.5344876)
2642;N/A;POINT (11.2658791 44.536625799999996)
2643;N/A;POINT (11.270007 44.535236000000005)
2644;N/A;POINT (11.268278499999997 44.53736649999999)
2645;N/A;POINT (11.270960399999998 44.5357847)
2646;N/A;POINT (11.270495800000003 44.53455799999998)
2647;N/A;POINT (11.2670816 44.5389446)
2648;N/A;POINT (11.2680976 44.537602500000006)
2649;N/A;POINT (11.2661966 44.53688210000001)
2650;N/A;POINT (11.3436539 44.525818599999994)
2651;N/A;POINT (11.3309667 44.5239253)
2652;N/A;POINT (11.3308717 44.526743)
2653;N/A;POINT (11.3275987 44.5258274)
2654;N/A;POINT (11.327233199995508 44.525765400024326)
2655;N/A;POINT (11.327121331942921 44.525416288993135)
2656;N/A;POINT (11.3268685 44.525752399999995)
2657;N/A;POINT (11.324779599999998 44.526534399999996)
2658;N/A;POINT (11.323893900000002 44.5269451)
2659;N/A;POINT (11.3225017 44.52589729999998)
2660;N/A;POINT (11.3222655 44.525960299999994)
2661;N/A;POINT (11.3205644 44.5236576)
2662;N/A;POINT (11.321467500000002 44.526674099999994)
2663;bus_stop;POINT (11.319754 44.5227819)
2664;N/A;POINT (11.3200781 44.5225296)
2665;N/A;POINT (11.322712799999998 44.5221349)
2666;N/A;POINT (11.3296186 44.5006311)
2667;N/A;POINT (11.3389 44.4997262)
2668;N/A;POINT (11.33259149999339 44.49854445001235)
2669;N/A;POINT (11.345846450004133 44.52500860000028)
2670;N/A;POINT (11.3464723 44.5246896)
2671;N/A;POINT (11.3335048 44.53564159999999)
2672;crossing;POINT (11.340668222450757 44.5345020289009)
2673;N/A;POINT (11.3236403 44.52904989999999)
2674;N/A;POINT (11.3340501 44.53817889999999)
2675;N/A;POINT (11.3815913 44.4648786)
2676;N/A;POINT (11.3851078 44.46814770000001)
2677;N/A;POINT (11.336091699999999 44.517517899999994)
2678;N/A;POINT (11.339888799999999 44.5154563)
2679;N/A;POINT (11.3390313 44.5155104)
2680;N/A;POINT (11.343259550030895 44.4876241000298)
2681;N/A;POINT (11.3367239 44.51604449999999)
2682;N/A;POINT (11.3375162 44.5149052)
2683;N/A;POINT (11.3517527 44.4938082)
2684;N/A;POINT (11.3491368 44.48835520000001)
2685;N/A;POINT (11.3571987 44.4869501)
2686;N/A;POINT (11.357771199999998 44.4888278)
2687;N/A;POINT (11.3486973 44.502290999999985)
2688;N/A;POINT (11.3487032 44.5019558)
2689;N/A;POINT (11.3501362 44.50158819999999)
2690;N/A;POINT (11.350502599999999 44.5021358)
2691;N/A;POINT (11.3349319 44.4965129)
2692;N/A;POINT (11.328524399999997 44.4957292)
2693;N/A;POINT (11.3275675 44.49746919999999)
2694;N/A;POINT (11.327141900000003 44.4987973)
2695;N/A;POINT (11.3293739 44.4967401)
2696;N/A;POINT (11.3270267 44.499177)
2697;N/A;POINT (11.336427038999702 44.505383077398754)
2698;N/A;POINT (11.338325599965117 44.50006365000353)
2699;N/A;POINT (11.3387657 44.4997648)
2700;N/A;POINT (11.337885699999998 44.4998835)
2701;N/A;POINT (11.3322865 44.5015778)
2702;N/A;POINT (11.3315893 44.499452899999994)
2703;N/A;POINT (11.331500899999998 44.49894619999999)
2704;N/A;POINT (11.335960550046105 44.49856660000486)
2705;N/A;POINT (11.3427047 44.4970738)
2706;N/A;POINT (11.39519180210957 44.47568685587448)
2707;N/A;POINT (11.3979134 44.4777685)
2708;N/A;POINT (11.397289 44.477739)
2709;N/A;POINT (11.3981665 44.4780563)
2710;N/A;POINT (11.3969461 44.47717060000001)
2711;N/A;POINT (11.396728 44.4759495)
2712;N/A;POINT (11.3967138 44.4773106)
2713;N/A;POINT (11.3965438 44.47697430000001)
2714;N/A;POINT (11.3964766 44.477453499999996)
2715;N/A;POINT (11.3964891 44.47565159999999)
2716;N/A;POINT (11.396044799999999 44.47586929999999)
2717;N/A;POINT (11.3477894 44.504895999999995)
2718;N/A;POINT (11.349786799999999 44.5045817)
2719;N/A;POINT (11.346534 44.5050806)
2720;N/A;POINT (11.359167907439007 44.49783608237474)
2721;N/A;POINT (11.358271099999998 44.497955799999986)
2722;N/A;POINT (11.3823458 44.47012)
2723;N/A;POINT (11.381309100000001 44.46887459999999)
2724;N/A;POINT (11.3803371 44.4705314)
2725;N/A;POINT (11.3826094 44.4700397)
2726;N/A;POINT (11.3790108 44.46621069999999)
2727;bus_stop;POINT (11.379485699999998 44.4666925)
2728;N/A;POINT (11.379610799999998 44.46598559999999)
2729;N/A;POINT (11.378117 44.4665443)
2730;N/A;POINT (11.320022399999997 44.489398)
2731;N/A;POINT (11.3210483 44.49716740000001)
2732;N/A;POINT (11.3255006 44.4955042)
2733;N/A;POINT (11.3257726 44.4964295)
2734;N/A;POINT (11.311507500070785 44.49045150005539)
2735;N/A;POINT (11.3148001 44.4896521)
2736;N/A;POINT (11.313167699999997 44.48999309999999)
2737;N/A;POINT (11.316642 44.49055829999999)
2738;N/A;POINT (11.3193626 44.4961618)
2739;N/A;POINT (11.327601299999998 44.489912299999986)
2740;N/A;POINT (11.326801700001077 44.48991230002597)
2741;N/A;POINT (11.3266781 44.490331499999996)
2742;N/A;POINT (11.396180300000001 44.47617429999999)
2743;N/A;POINT (11.3962919 44.4783221)
2744;N/A;POINT (11.3952677 44.4787169)
2745;N/A;POINT (11.2967891 44.524190600000004)
2746;N/A;POINT (11.378674499999999 44.4602344)
2747;N/A;POINT (11.4066924 44.4736699)
2748;N/A;POINT (11.408851549966123 44.47273860000862)
2749;N/A;POINT (11.4063411 44.4732271)
2750;N/A;POINT (11.406390699999998 44.4751625)
2751;N/A;POINT (11.4058723 44.472661499999994)
2752;N/A;POINT (11.4065228 44.47239919999999)
2753;N/A;POINT (11.405218800000002 44.47186120000001)
2754;N/A;POINT (11.4090275 44.47137600000001)
2755;N/A;POINT (11.3753428 44.5136728)
2756;N/A;POINT (11.3762951 44.513687299999994)
2757;N/A;POINT (11.3792511 44.51563800000001)
2758;N/A;POINT (11.3598544 44.51647380000001)
2759;N/A;POINT (11.3591762 44.512358600000006)
2760;N/A;POINT (11.4068611 44.4680868)
2761;N/A;POINT (11.3670608 44.479758799999985)
2762;N/A;POINT (11.3680631 44.4793746)
2763;N/A;POINT (11.3677275 44.4789226)
2764;N/A;POINT (11.387470799999656 44.49548075000006)
2765;N/A;POINT (11.3862242 44.4963123)
2766;N/A;POINT (11.3867876 44.4954107)
2767;N/A;POINT (11.3863436 44.495358100000004)
2768;N/A;POINT (11.3857649 44.4952933)
2769;N/A;POINT (11.3861045 44.4944414)
2770;N/A;POINT (11.385785999999998 44.49321950000001)
2771;N/A;POINT (11.3862098 44.49320730000001)
2772;N/A;POINT (11.385161799999999 44.493251099999995)
2773;N/A;POINT (11.277434599999998 44.472477999999995)
2774;N/A;POINT (11.2786799 44.4717207)
2775;N/A;POINT (11.2773646 44.473220299999994)
2776;N/A;POINT (11.2774152 44.4701941)
2777;N/A;POINT (11.2793895 44.47054189999999)
2778;N/A;POINT (11.279675999999998 44.46827689999999)
2779;N/A;POINT (11.2806628 44.46833319999999)
2780;N/A;POINT (11.2797505 44.4676961)
2781;N/A;POINT (11.2780999 44.47365099999999)
2782;N/A;POINT (11.2774619 44.475414)
2783;N/A;POINT (11.259823800000001 44.481454400000004)
2784;N/A;POINT (11.260405999999998 44.48122639999999)
2785;N/A;POINT (11.2595044 44.481470500000015)
2786;N/A;POINT (11.2586611 44.480442499999995)
2787;N/A;POINT (11.2570179 44.479044200000004)
2788;N/A;POINT (11.259445 44.4778184)
2789;N/A;POINT (11.2542116 44.481279300000004)
2790;N/A;POINT (11.256315899999999 44.47835959999999)
2791;N/A;POINT (11.245037699999997 44.462641999999995)
2792;N/A;POINT (11.2550534 44.481514600000004)
2793;N/A;POINT (11.2563889 44.48134829999999)
2794;N/A;POINT (11.254417437735894 44.48184980998356)
2795;N/A;POINT (11.253702 44.4816834)
2796;N/A;POINT (11.2541965 44.481561199999994)
2797;N/A;POINT (11.2525633 44.481605699999996)
2798;N/A;POINT (11.245509653809899 44.48424170557329)
2799;N/A;POINT (11.2544856499953 44.4815248500046)
2800;N/A;POINT (11.3557782 44.50873649999999)
2801;N/A;POINT (11.3150604 44.4824239)
2802;N/A;POINT (11.370409099999998 44.532853)
2803;N/A;POINT (11.3691822 44.5335623)
2804;N/A;POINT (11.3463302 44.50464379999999)
2805;N/A;POINT (11.4110694 44.47174019999999)
2806;N/A;POINT (11.4119759 44.47040199999999)
2807;N/A;POINT (11.2544999 44.48216159999999)
2808;N/A;POINT (11.28406114997815 44.49408140000263)
2809;N/A;POINT (11.2820548 44.4951885)
2810;N/A;POINT (11.2825203 44.4944245)
2811;N/A;POINT (11.2833538 44.4942744)
2812;N/A;POINT (11.2846977 44.49546709999999)
2813;N/A;POINT (11.2854619 44.4966433)
2814;N/A;POINT (11.2851063 44.4980458)
2815;N/A;POINT (11.2847166 44.4967701)
2816;N/A;POINT (11.2840322 44.4956176)
2817;N/A;POINT (11.369288799999998 44.46806279999999)
2818;N/A;POINT (11.369898899999999 44.4682786)
2819;N/A;POINT (11.369208 44.46716249999999)
2820;N/A;POINT (11.3682419 44.46709779999999)
2821;N/A;POINT (11.3689183 44.4641627)
2822;N/A;POINT (11.368785 44.4628233)
2823;N/A;POINT (11.3689449 44.46451139999999)
2824;N/A;POINT (11.3682915 44.463557400000006)
2825;N/A;POINT (11.3689587 44.46475529999999)
2826;N/A;POINT (11.369824399999999 44.46448529999999)
2827;N/A;POINT (11.361942 44.505872)
2828;N/A;POINT (11.358439299999999 44.509932499999984)
2829;N/A;POINT (11.3723011 44.4868933)
2830;N/A;POINT (11.3600549 44.50616539999999)
2831;N/A;POINT (11.35909 44.50690370000001)
2832;N/A;POINT (11.3582773 44.5072029)
2833;N/A;POINT (11.3565801 44.506322)
2834;N/A;POINT (11.355772549978948 44.50459475000297)
2835;N/A;POINT (11.3566919 44.504432300000005)
2836;N/A;POINT (11.3542723 44.504896)
2837;N/A;POINT (11.354014199999998 44.5043737)
2838;N/A;POINT (11.3695061 44.50609920000001)
2839;N/A;POINT (11.3717818 44.5022571)
2840;N/A;POINT (11.36972918495769 44.50116589383402)
2841;N/A;POINT (11.3713034 44.5034528)
2842;N/A;POINT (11.3714611 44.504353899999984)
2843;N/A;POINT (11.3708298 44.502882799999995)
2844;N/A;POINT (11.405298699999998 44.463300499999995)
2845;N/A;POINT (11.404935499999999 44.46343389999999)
2846;N/A;POINT (11.3424056 44.508698800000005)
2847;N/A;POINT (11.3775375 44.50789580000001)
2848;N/A;POINT (11.379213098975448 44.50683954686056)
2849;N/A;POINT (11.3783449 44.506387499999995)
2850;N/A;POINT (11.3807848 44.5060385)
2851;N/A;POINT (11.377374227551133 44.508111887706555)
2852;N/A;POINT (11.3799329 44.5073506)
2853;N/A;POINT (11.3803676 44.50763049999999)
2854;N/A;POINT (11.3762839 44.5073897)
2855;N/A;POINT (11.3754896 44.5069534)
2856;N/A;POINT (11.377998850012194 44.50844260000221)
2857;N/A;POINT (11.377441199999998 44.5091936)
2858;N/A;POINT (11.3766936 44.510203499999996)
2859;N/A;POINT (11.3784704 44.51014279999999)
2860;N/A;POINT (11.3771153 44.50961799999999)
2861;N/A;POINT (11.379059599999998 44.509797699999986)
2862;N/A;POINT (11.3789082 44.508870599999995)
2863;N/A;POINT (11.3637464 44.528726799999994)
2864;N/A;POINT (11.3680158 44.5278362)
2865;N/A;POINT (11.373764 44.52185579999999)
2866;N/A;POINT (11.381144 44.51882789999999)
2867;N/A;POINT (11.379088800000002 44.5245923)
2868;N/A;POINT (11.3804865 44.5258175)
2869;N/A;POINT (11.373303649958565 44.52117100002174)
2870;crossing;POINT (11.3675507 44.5216721)
2871;N/A;POINT (11.368060629448918 44.50372859166864)
2872;N/A;POINT (11.3730254 44.4979196)
2873;N/A;POINT (11.2813671 44.51413380000001)
2874;N/A;POINT (11.280693499999998 44.5146267)
2875;N/A;POINT (11.2818556 44.51593359999999)
2876;N/A;POINT (11.2814592 44.51587500000001)
2877;N/A;POINT (11.2819944 44.51576330000001)
2878;N/A;POINT (11.284412550001756 44.515264300000084)
2879;N/A;POINT (11.2824613 44.515927)
2880;N/A;POINT (11.2813511 44.51560030000001)
2881;N/A;POINT (11.36135246113429 44.511852820524574)
2882;N/A;POINT (11.369197876311755 44.50035318367067)
2883;N/A;POINT (11.3588097 44.50747659999999)
2884;N/A;POINT (11.389391499999999 44.51448)
2885;N/A;POINT (11.3897471 44.51412139999999)
2886;N/A;POINT (11.3960818 44.5128393)
2887;N/A;POINT (11.3869292 44.51301779999999)
2888;N/A;POINT (11.3946238 44.5112577)
2889;N/A;POINT (11.3966097 44.51293630000001)
2890;N/A;POINT (11.3913068 44.51164370000001)
2891;N/A;POINT (11.390733400000002 44.511458899999994)
2892;N/A;POINT (11.391096499999998 44.51137299999999)
2893;N/A;POINT (11.3924127 44.51098619999999)
2894;N/A;POINT (11.4064247 44.4714147)
2895;N/A;POINT (11.4074722 44.47101479999999)
2896;N/A;POINT (11.405724800000002 44.470556400000014)
2897;N/A;POINT (11.402220300048828 44.49594010005557)
2898;N/A;POINT (11.3974494 44.5096422)
2899;N/A;POINT (11.4003616 44.513265499999996)
2900;N/A;POINT (11.4109752 44.53428209999999)
2901;N/A;POINT (11.4027023 44.53687420000001)
2902;N/A;POINT (11.3930293 44.5388187)
2903;N/A;POINT (11.389485900000002 44.5341337)
2904;N/A;POINT (11.3972783 44.52895259999999)
2905;N/A;POINT (11.3889649 44.533522700000006)
2906;N/A;POINT (11.250065999999999 44.488945599999994)
2907;N/A;POINT (11.251659000000002 44.488322200000006)
2908;N/A;POINT (11.2494699 44.487109000000004)
2909;N/A;POINT (11.2481562000411 44.489608200025515)
2910;N/A;POINT (11.2443071 44.490363599999995)
2911;N/A;POINT (11.2440971 44.490390299999994)
2912;N/A;POINT (11.2451005 44.4907406)
2913;N/A;POINT (11.2930457 44.503960899999996)
2914;N/A;POINT (11.291842 44.50293099999999)
2915;N/A;POINT (11.281513050010375 44.51518535000674)
2916;N/A;POINT (11.286521 44.51281410000001)
2917;N/A;POINT (11.284415550037604 44.5141554500166)
2918;N/A;POINT (11.2470159 44.525345)
2919;N/A;POINT (11.4110371 44.53381639999999)
2920;N/A;POINT (11.410717399999998 44.533309599999995)
2921;N/A;POINT (11.3991917 44.53804699999999)
2922;N/A;POINT (11.3312747 44.526622399999994)
2923;N/A;POINT (11.3593941 44.49925330000001)
2924;N/A;POINT (11.365230499999997 44.50634389999999)
2925;N/A;POINT (11.41061178781161 44.5011909033799)
2926;N/A;POINT (11.408241899999998 44.50320559999999)
2927;N/A;POINT (11.4075653 44.50210219999999)
2928;N/A;POINT (11.4056423 44.5053549)
2929;N/A;POINT (11.411967 44.506739100000004)
2930;N/A;POINT (11.3676293 44.500888399999994)
2931;N/A;POINT (11.412143899932422 44.50070020001343)
2932;N/A;POINT (11.3637371 44.50372300000001)
2933;N/A;POINT (11.369445071663487 44.479251008642855)
2934;N/A;POINT (11.368413899999998 44.479831)
2935;N/A;POINT (11.3534781 44.511083000000006)
2936;N/A;POINT (11.3508295 44.51144289999999)
2937;N/A;POINT (11.3538429 44.5128915)
2938;N/A;POINT (11.3586491 44.514406)
2939;N/A;POINT (11.3570843 44.51293479999999)
2940;N/A;POINT (11.3536982 44.5137863)
2941;N/A;POINT (11.3706095 44.5056362)
2942;N/A;POINT (11.3694602 44.5049341)
2943;N/A;POINT (11.3698727 44.50453540000001)
2944;N/A;POINT (11.371581399999998 44.4821145)
2945;N/A;POINT (11.3738663 44.48236039999999)
2946;N/A;POINT (11.37579681163527 44.48159574525351)
2947;N/A;POINT (11.3733785 44.48142969999999)
2948;N/A;POINT (11.3736831 44.482010800000005)
2949;N/A;POINT (11.380643200018783 44.47872300001279)
2950;N/A;POINT (11.2429239 44.5238963)
2951;N/A;POINT (11.2449908 44.52476209999999)
2952;N/A;POINT (11.2449591 44.52439499999999)
2953;N/A;POINT (11.3713047 44.5175669)
2954;N/A;POINT (11.375162 44.5167517)
2955;N/A;POINT (11.3678584 44.52085879999999)
2956;N/A;POINT (11.3779587 44.47497769999999)
2957;N/A;POINT (11.2451689 44.4863216)
2958;N/A;POINT (11.248285 44.4848146)
2959;N/A;POINT (11.256520999999998 44.4836132)
2960;N/A;POINT (11.256196099999999 44.483356199999996)
2961;N/A;POINT (11.256369099929216 44.48375745002474)
2962;N/A;POINT (11.2565547 44.483268900000006)
2963;N/A;POINT (11.2534178 44.4839709)
2964;N/A;POINT (11.2556624 44.48374359999999)
2965;N/A;POINT (11.2559397 44.483727599999995)
2966;N/A;POINT (11.2558302 44.48393850000001)
2967;N/A;POINT (11.2563679 44.48406669999998)
2968;N/A;POINT (11.2562486 44.484276999999985)
2969;N/A;POINT (11.2560815 44.4841257)
2970;N/A;POINT (11.2520085 44.484211)
2971;N/A;POINT (11.2493557 44.48466319999999)
2972;N/A;POINT (11.2572075 44.48316799999999)
