datetime;time_step;n_ghost_agents;n_agents;mean_speed_kph;std_speed_kph;mean_density_vpk;std_density_vpk;mean_flow_vph;std_flow_vph;mean_traveltime_m;std_traveltime_m;mean_traveldistance_km;std_traveldistance_km;mean_travelspeed_kph;std_travelspeed_kph
2022-02-01 05:10:00;101400;0;11115;2.42e+01;1.71e+01;5.77e+00;1.75e+01;2.14e+01;1.18e+02;1.10e+01;6.22e+00;5.95e+00;4.38e+00;3.24e+01;1.39e+01
2022-02-01 05:15:00;101700;0;11032;2.46e+01;1.70e+01;5.69e+00;1.79e+01;2.22e+01;1.24e+02;1.09e+01;6.24e+00;5.90e+00;4.37e+00;3.23e+01;1.39e+01
2022-02-01 05:20:00;102000;2;10990;2.43e+01;1.70e+01;5.71e+00;1.72e+01;2.49e+01;1.33e+02;1.10e+01;6.22e+00;5.84e+00;4.27e+00;3.20e+01;1.37e+01
2022-02-01 05:25:00;102300;0;10918;2.43e+01;1.71e+01;5.52e+00;1.68e+01;2.16e+01;1.20e+02;1.09e+01;6.27e+00;5.88e+00;4.36e+00;3.24e+01;1.40e+01
2022-02-01 05:30:00;102600;0;10840;2.46e+01;1.70e+01;5.60e+00;1.76e+01;2.10e+01;1.16e+02;1.07e+01;6.20e+00;5.76e+00;4.23e+00;3.22e+01;1.36e+01
2022-02-01 05:35:00;102900;0;10820;2.41e+01;1.71e+01;5.76e+00;1.70e+01;2.29e+01;1.22e+02;1.08e+01;6.23e+00;5.82e+00;4.30e+00;3.22e+01;1.37e+01
2022-02-01 05:40:00;103200;0;10847;2.41e+01;1.71e+01;5.71e+00;1.70e+01;2.23e+01;1.27e+02;1.08e+01;6.08e+00;5.84e+00;4.28e+00;3.22e+01;1.38e+01
2022-02-01 05:45:00;103500;1;10865;2.48e+01;1.69e+01;5.57e+00;1.76e+01;2.29e+01;1.23e+02;1.07e+01;6.10e+00;5.75e+00;4.31e+00;3.21e+01;1.38e+01
2022-02-01 05:50:00;103800;0;10880;2.42e+01;1.70e+01;5.58e+00;1.69e+01;2.07e+01;1.11e+02;1.09e+01;6.12e+00;5.92e+00;4.37e+00;3.25e+01;1.39e+01
2022-02-01 05:55:00;104100;0;10895;2.41e+01;1.71e+01;5.67e+00;1.67e+01;2.35e+01;1.22e+02;1.07e+01;6.16e+00;5.80e+00;4.27e+00;3.21e+01;1.35e+01
2022-02-01 06:00:00;104400;0;10852;2.45e+01;1.70e+01;5.63e+00;1.77e+01;2.11e+01;1.18e+02;1.07e+01;6.01e+00;5.93e+00;4.43e+00;3.26e+01;1.38e+01
2022-02-01 06:05:00;104700;0;10799;2.43e+01;1.71e+01;5.60e+00;1.71e+01;2.20e+01;1.27e+02;1.08e+01;6.07e+00;5.86e+00;4.32e+00;3.24e+01;1.36e+01
2022-02-01 06:10:00;105000;1;10950;2.41e+01;1.71e+01;5.66e+00;1.68e+01;2.33e+01;1.23e+02;1.07e+01;6.11e+00;5.89e+00;4.41e+00;3.27e+01;1.37e+01
2022-02-01 06:15:00;105300;2;10751;2.49e+01;1.69e+01;5.50e+00;1.75e+01;2.09e+01;1.16e+02;1.08e+01;6.27e+00;5.87e+00;4.34e+00;3.25e+01;1.36e+01
2022-02-01 06:20:00;105600;0;10847;2.42e+01;1.70e+01;5.67e+00;1.69e+01;2.41e+01;1.30e+02;1.09e+01;6.10e+00;5.90e+00;4.33e+00;3.25e+01;1.39e+01
2022-02-01 06:25:00;105900;0;10802;2.41e+01;1.70e+01;5.59e+00;1.67e+01;2.34e+01;1.25e+02;1.07e+01;6.22e+00;5.79e+00;4.26e+00;3.25e+01;1.37e+01
2022-02-01 06:30:00;106200;0;10768;2.47e+01;1.70e+01;5.58e+00;1.76e+01;2.11e+01;1.15e+02;1.07e+01;6.16e+00;5.95e+00;4.40e+00;3.29e+01;1.37e+01
2022-02-01 06:35:00;106500;0;10777;2.41e+01;1.71e+01;5.67e+00;1.70e+01;2.27e+01;1.19e+02;1.06e+01;5.96e+00;5.79e+00;4.30e+00;3.25e+01;1.38e+01
2022-02-01 06:40:00;106800;0;10738;2.42e+01;1.70e+01;5.62e+00;1.69e+01;2.25e+01;1.23e+02;1.07e+01;6.16e+00;5.83e+00;4.24e+00;3.25e+01;1.36e+01
2022-02-01 06:45:00;107100;0;10737;2.45e+01;1.71e+01;5.57e+00;1.74e+01;1.96e+01;1.13e+02;1.07e+01;6.16e+00;5.85e+00;4.38e+00;3.26e+01;1.37e+01
2022-02-01 06:50:00;107400;0;10738;2.44e+01;1.70e+01;5.57e+00;1.66e+01;2.27e+01;1.17e+02;1.06e+01;6.10e+00;5.79e+00;4.27e+00;3.26e+01;1.36e+01
2022-02-01 06:55:00;107700;1;10794;2.41e+01;1.71e+01;5.72e+00;1.71e+01;2.34e+01;1.26e+02;1.07e+01;6.14e+00;5.86e+00;4.34e+00;3.26e+01;1.37e+01
2022-02-01 07:00:00;108000;2;10806;2.45e+01;1.70e+01;5.57e+00;1.76e+01;2.22e+01;1.24e+02;1.06e+01;6.16e+00;5.85e+00;4.39e+00;3.26e+01;1.36e+01
2022-02-01 07:05:00;108300;1;10742;2.44e+01;1.71e+01;5.54e+00;1.66e+01;2.35e+01;1.26e+02;1.07e+01;6.06e+00;5.82e+00;4.24e+00;3.25e+01;1.35e+01
2022-02-01 07:10:00;108600;0;10669;2.42e+01;1.71e+01;5.58e+00;1.66e+01;2.27e+01;1.30e+02;1.07e+01;6.07e+00;5.82e+00;4.26e+00;3.25e+01;1.35e+01
2022-02-01 07:15:00;108900;0;10694;2.47e+01;1.69e+01;5.56e+00;1.77e+01;2.07e+01;1.19e+02;1.06e+01;6.09e+00;5.85e+00;4.36e+00;3.27e+01;1.37e+01
2022-02-01 07:20:00;109200;0;10782;2.44e+01;1.71e+01;5.64e+00;1.68e+01;2.36e+01;1.25e+02;1.06e+01;6.11e+00;5.84e+00;4.33e+00;3.27e+01;1.36e+01
2022-02-01 07:25:00;109500;0;10737;2.43e+01;1.70e+01;5.60e+00;1.68e+01;2.29e+01;1.19e+02;1.07e+01;5.97e+00;5.84e+00;4.27e+00;3.26e+01;1.37e+01
2022-02-01 07:30:00;109800;2;10755;2.46e+01;1.70e+01;5.55e+00;1.73e+01;2.14e+01;1.18e+02;1.07e+01;6.09e+00;5.85e+00;4.28e+00;3.26e+01;1.36e+01
2022-02-01 07:35:00;110100;0;10701;2.43e+01;1.70e+01;5.53e+00;1.66e+01;2.23e+01;1.23e+02;1.07e+01;6.07e+00;5.89e+00;4.31e+00;3.27e+01;1.38e+01
2022-02-01 07:40:00;110400;0;10742;2.42e+01;1.71e+01;5.59e+00;1.67e+01;2.41e+01;1.27e+02;1.05e+01;5.95e+00;5.81e+00;4.31e+00;3.28e+01;1.37e+01
2022-02-01 07:45:00;110700;1;10732;2.47e+01;1.70e+01;5.55e+00;1.72e+01;2.13e+01;1.16e+02;1.06e+01;6.15e+00;5.82e+00;4.38e+00;3.27e+01;1.38e+01
2022-02-01 07:50:00;111000;0;10801;2.41e+01;1.71e+01;5.69e+00;1.70e+01;2.38e+01;1.25e+02;1.08e+01;6.06e+00;5.98e+00;4.41e+00;3.28e+01;1.37e+01
2022-02-01 07:55:00;111300;2;10831;2.39e+01;1.71e+01;5.73e+00;1.68e+01;2.41e+01;1.29e+02;1.06e+01;5.94e+00;5.85e+00;4.32e+00;3.26e+01;1.35e+01
2022-02-01 08:00:00;111600;1;10702;2.45e+01;1.70e+01;5.54e+00;1.75e+01;2.00e+01;1.10e+02;1.07e+01;6.18e+00;5.83e+00;4.35e+00;3.25e+01;1.34e+01
2022-02-01 08:05:00;111900;0;10818;2.43e+01;1.71e+01;5.69e+00;1.70e+01;2.39e+01;1.22e+02;1.07e+01;6.09e+00;5.87e+00;4.39e+00;3.27e+01;1.37e+01
2022-02-01 08:10:00;112200;0;10839;2.43e+01;1.69e+01;5.54e+00;1.66e+01;2.31e+01;1.20e+02;1.07e+01;5.97e+00;5.93e+00;4.37e+00;3.28e+01;1.38e+01
2022-02-01 08:15:00;112500;3;10791;2.46e+01;1.70e+01;5.63e+00;1.79e+01;2.05e+01;1.14e+02;1.06e+01;6.19e+00;5.83e+00;4.36e+00;3.26e+01;1.37e+01
2022-02-01 08:20:00;112800;1;10688;2.44e+01;1.70e+01;5.53e+00;1.66e+01;2.41e+01;1.25e+02;1.07e+01;5.98e+00;5.89e+00;4.32e+00;3.26e+01;1.39e+01
2022-02-01 08:25:00;113100;0;10768;2.42e+01;1.71e+01;5.53e+00;1.68e+01;2.23e+01;1.25e+02;1.06e+01;6.13e+00;5.76e+00;4.25e+00;3.24e+01;1.36e+01
2022-02-01 08:30:00;113400;2;10753;2.46e+01;1.70e+01;5.51e+00;1.73e+01;2.15e+01;1.21e+02;1.07e+01;6.21e+00;5.81e+00;4.33e+00;3.25e+01;1.37e+01
2022-02-01 08:35:00;113700;0;10757;2.40e+01;1.71e+01;5.63e+00;1.69e+01;2.25e+01;1.22e+02;1.08e+01;6.20e+00;5.90e+00;4.34e+00;3.25e+01;1.39e+01
2022-02-01 08:40:00;114000;0;10821;2.42e+01;1.71e+01;5.62e+00;1.70e+01;2.23e+01;1.27e+02;1.07e+01;6.04e+00;5.97e+00;4.47e+00;3.29e+01;1.40e+01
2022-02-01 08:45:00;114300;0;10828;2.47e+01;1.70e+01;5.59e+00;1.76e+01;2.17e+01;1.23e+02;1.05e+01;6.04e+00;5.74e+00;4.28e+00;3.24e+01;1.38e+01
2022-02-01 08:50:00;114600;0;10873;2.43e+01;1.69e+01;5.68e+00;1.71e+01;2.56e+01;1.36e+02;1.06e+01;6.04e+00;5.83e+00;4.34e+00;3.28e+01;1.36e+01
2022-02-01 08:55:00;114900;0;10895;2.40e+01;1.71e+01;5.57e+00;1.67e+01;2.15e+01;1.18e+02;1.09e+01;6.29e+00;5.93e+00;4.35e+00;3.25e+01;1.38e+01
2022-02-01 09:00:00;115200;0;11499;2.44e+01;1.71e+01;5.92e+00;1.82e+01;2.21e+01;1.22e+02;1.07e+01;6.23e+00;5.81e+00;4.31e+00;3.25e+01;1.36e+01
2022-02-01 09:05:00;115500;0;11740;2.38e+01;1.71e+01;6.12e+00;1.81e+01;2.58e+01;1.31e+02;1.05e+01;6.14e+00;5.67e+00;4.28e+00;3.21e+01;1.37e+01
2022-02-01 09:10:00;115800;0;12043;2.35e+01;1.73e+01;6.27e+00;1.83e+01;2.28e+01;1.22e+02;1.05e+01;6.13e+00;5.76e+00;4.36e+00;3.22e+01;1.37e+01
2022-02-01 09:15:00;116100;0;12216;2.40e+01;1.71e+01;6.27e+00;1.91e+01;2.20e+01;1.24e+02;1.05e+01;6.13e+00;5.72e+00;4.34e+00;3.20e+01;1.36e+01
2022-02-01 09:20:00;116400;0;12330;2.37e+01;1.71e+01;6.40e+00;1.88e+01;2.50e+01;1.27e+02;1.09e+01;6.27e+00;5.71e+00;4.30e+00;3.12e+01;1.37e+01
2022-02-01 09:25:00;116700;0;12365;2.36e+01;1.71e+01;6.40e+00;1.85e+01;2.69e+01;1.41e+02;1.08e+01;6.21e+00;5.76e+00;4.31e+00;3.15e+01;1.32e+01
2022-02-01 09:30:00;117000;0;12281;2.43e+01;1.71e+01;6.22e+00;1.96e+01;2.18e+01;1.20e+02;1.09e+01;6.13e+00;5.82e+00;4.36e+00;3.16e+01;1.34e+01
2022-02-01 09:35:00;117300;2;12383;2.38e+01;1.71e+01;6.41e+00;1.91e+01;2.59e+01;1.27e+02;1.09e+01;6.31e+00;5.67e+00;4.29e+00;3.11e+01;1.32e+01
2022-02-01 09:40:00;117600;1;12348;2.39e+01;1.72e+01;6.28e+00;1.89e+01;2.37e+01;1.25e+02;1.08e+01;6.30e+00;5.68e+00;4.31e+00;3.12e+01;1.35e+01
2022-02-01 09:45:00;117900;3;12348;2.42e+01;1.71e+01;6.35e+00;2.02e+01;2.14e+01;1.16e+02;1.09e+01;6.49e+00;5.62e+00;4.31e+00;3.08e+01;1.33e+01
2022-02-01 09:50:00;118200;1;12484;2.39e+01;1.71e+01;6.51e+00;1.96e+01;2.52e+01;1.25e+02;1.09e+01;6.41e+00;5.68e+00;4.41e+00;3.10e+01;1.34e+01
2022-02-01 09:55:00;118500;0;12540;2.36e+01;1.72e+01;6.46e+00;1.91e+01;2.67e+01;1.34e+02;1.11e+01;6.50e+00;5.77e+00;4.40e+00;3.11e+01;1.32e+01
2022-02-01 10:00:00;118800;1;12505;2.42e+01;1.72e+01;6.40e+00;2.05e+01;2.14e+01;1.23e+02;1.12e+01;6.69e+00;5.75e+00;4.40e+00;3.09e+01;1.32e+01
2022-02-01 10:05:00;119100;0;12501;2.37e+01;1.72e+01;6.47e+00;1.97e+01;2.50e+01;1.26e+02;1.12e+01;6.56e+00;5.72e+00;4.31e+00;3.06e+01;1.31e+01
2022-02-01 10:10:00;119400;1;12648;2.36e+01;1.72e+01;6.52e+00;1.97e+01;2.42e+01;1.27e+02;1.12e+01;6.55e+00;5.71e+00;4.31e+00;3.06e+01;1.34e+01
2022-02-01 10:15:00;119700;0;12566;2.40e+01;1.72e+01;6.50e+00;2.07e+01;2.34e+01;1.34e+02;1.09e+01;6.46e+00;5.65e+00;4.33e+00;3.07e+01;1.30e+01
2022-02-01 10:20:00;120000;2;12505;2.38e+01;1.72e+01;6.49e+00;1.97e+01;2.46e+01;1.31e+02;1.12e+01;6.48e+00;5.74e+00;4.34e+00;3.07e+01;1.33e+01
2022-02-01 10:25:00;120300;2;12615;2.34e+01;1.72e+01;6.66e+00;1.97e+01;2.53e+01;1.32e+02;1.13e+01;6.78e+00;5.71e+00;4.34e+00;3.05e+01;1.31e+01
2022-02-01 10:30:00;120600;1;12528;2.42e+01;1.71e+01;6.48e+00;2.05e+01;2.39e+01;1.27e+02;1.12e+01;6.70e+00;5.79e+00;4.41e+00;3.09e+01;1.34e+01
2022-02-01 10:35:00;120900;1;12630;2.38e+01;1.72e+01;6.54e+00;2.03e+01;2.33e+01;1.24e+02;1.11e+01;6.49e+00;5.66e+00;4.30e+00;3.06e+01;1.32e+01
2022-02-01 10:40:00;121200;1;12779;2.36e+01;1.72e+01;6.64e+00;2.02e+01;2.46e+01;1.25e+02;1.12e+01;6.63e+00;5.71e+00;4.34e+00;3.06e+01;1.30e+01
2022-02-01 10:45:00;121500;1;12544;2.41e+01;1.72e+01;6.46e+00;2.05e+01;2.11e+01;1.15e+02;1.12e+01;6.68e+00;5.73e+00;4.39e+00;3.06e+01;1.33e+01
2022-02-01 10:50:00;121800;4;12486;2.39e+01;1.72e+01;6.39e+00;1.96e+01;2.36e+01;1.21e+02;1.13e+01;6.70e+00;5.76e+00;4.33e+00;3.07e+01;1.32e+01
2022-02-01 10:55:00;122100;1;12613;2.37e+01;1.72e+01;6.67e+00;2.02e+01;2.54e+01;1.32e+02;1.11e+01;6.53e+00;5.63e+00;4.32e+00;3.03e+01;1.35e+01
2022-02-01 11:00:00;122400;0;12793;2.41e+01;1.71e+01;6.68e+00;2.13e+01;2.44e+01;1.27e+02;1.13e+01;6.61e+00;5.77e+00;4.37e+00;3.08e+01;1.36e+01
2022-02-01 11:05:00;122700;0;12718;2.37e+01;1.71e+01;6.70e+00;2.06e+01;2.52e+01;1.29e+02;1.13e+01;6.72e+00;5.68e+00;4.27e+00;3.04e+01;1.30e+01
2022-02-01 11:10:00;123000;2;12668;2.36e+01;1.72e+01;6.67e+00;2.01e+01;2.46e+01;1.24e+02;1.12e+01;6.53e+00;5.72e+00;4.35e+00;3.05e+01;1.32e+01
2022-02-01 11:15:00;123300;1;12611;2.42e+01;1.72e+01;6.63e+00;2.12e+01;2.12e+01;1.19e+02;1.13e+01;6.56e+00;5.73e+00;4.36e+00;3.05e+01;1.33e+01
2022-02-01 11:20:00;123600;1;12641;2.39e+01;1.72e+01;6.60e+00;2.02e+01;2.40e+01;1.19e+02;1.13e+01;6.59e+00;5.65e+00;4.31e+00;3.01e+01;1.32e+01
2022-02-01 11:25:00;123900;0;12841;2.37e+01;1.72e+01;6.69e+00;2.04e+01;2.60e+01;1.35e+02;1.13e+01;6.69e+00;5.69e+00;4.34e+00;3.03e+01;1.34e+01
2022-02-01 11:30:00;124200;0;12682;2.44e+01;1.70e+01;6.50e+00;2.11e+01;2.21e+01;1.13e+02;1.12e+01;6.67e+00;5.64e+00;4.36e+00;3.02e+01;1.33e+01
2022-02-01 11:35:00;124500;1;12742;2.37e+01;1.71e+01;6.62e+00;2.03e+01;2.43e+01;1.27e+02;1.14e+01;6.78e+00;5.74e+00;4.33e+00;3.03e+01;1.32e+01
2022-02-01 11:40:00;124800;1;12759;2.38e+01;1.71e+01;6.74e+00;2.06e+01;2.63e+01;1.29e+02;1.13e+01;6.71e+00;5.71e+00;4.35e+00;3.04e+01;1.34e+01
2022-02-01 11:45:00;125100;1;12832;2.41e+01;1.72e+01;6.69e+00;2.14e+01;2.25e+01;1.23e+02;1.14e+01;6.65e+00;5.81e+00;4.41e+00;3.07e+01;1.34e+01
2022-02-01 11:50:00;125400;0;12719;2.38e+01;1.70e+01;6.67e+00;2.03e+01;2.62e+01;1.35e+02;1.12e+01;6.58e+00;5.64e+00;4.25e+00;3.02e+01;1.31e+01
2022-02-01 11:55:00;125700;1;12616;2.38e+01;1.72e+01;6.50e+00;2.01e+01;2.40e+01;1.23e+02;1.12e+01;6.59e+00;5.64e+00;4.33e+00;3.01e+01;1.33e+01
2022-02-01 12:00:00;126000;2;12636;2.41e+01;1.71e+01;6.53e+00;2.07e+01;2.12e+01;1.12e+02;1.11e+01;6.71e+00;5.63e+00;4.31e+00;3.05e+01;1.34e+01
2022-02-01 12:05:00;126300;0;12691;2.39e+01;1.70e+01;6.48e+00;2.02e+01;2.55e+01;1.30e+02;1.13e+01;6.81e+00;5.63e+00;4.30e+00;3.02e+01;1.33e+01
2022-02-01 12:10:00;126600;0;12626;2.36e+01;1.73e+01;6.55e+00;2.01e+01;2.41e+01;1.25e+02;1.12e+01;6.60e+00;5.65e+00;4.30e+00;3.05e+01;1.30e+01
2022-02-01 12:15:00;126900;3;12633;2.44e+01;1.71e+01;6.44e+00;2.05e+01;2.34e+01;1.24e+02;1.13e+01;6.82e+00;5.68e+00;4.33e+00;3.05e+01;1.32e+01
2022-02-01 12:20:00;127200;0;12611;2.38e+01;1.71e+01;6.48e+00;1.97e+01;2.38e+01;1.23e+02;1.14e+01;6.74e+00;5.80e+00;4.44e+00;3.06e+01;1.34e+01
2022-02-01 12:25:00;127500;1;12529;2.38e+01;1.72e+01;6.50e+00;1.98e+01;2.44e+01;1.27e+02;1.12e+01;6.87e+00;5.60e+00;4.32e+00;3.02e+01;1.33e+01
2022-02-01 12:30:00;127800;4;12534;2.41e+01;1.71e+01;6.49e+00;2.04e+01;2.19e+01;1.21e+02;1.13e+01;6.74e+00;5.72e+00;4.42e+00;3.05e+01;1.36e+01
2022-02-01 12:35:00;128100;0;12505;2.38e+01;1.72e+01;6.44e+00;1.97e+01;2.51e+01;1.31e+02;1.11e+01;6.66e+00;5.57e+00;4.26e+00;3.04e+01;1.32e+01
2022-02-01 12:40:00;128400;0;12698;2.40e+01;1.71e+01;6.53e+00;2.01e+01;2.63e+01;1.37e+02;1.14e+01;6.71e+00;5.83e+00;4.36e+00;3.08e+01;1.38e+01
2022-02-01 12:45:00;128700;1;12678;2.44e+01;1.70e+01;6.35e+00;2.02e+01;2.33e+01;1.25e+02;1.09e+01;6.45e+00;5.48e+00;4.22e+00;3.02e+01;1.35e+01
2022-02-01 12:50:00;129000;6;12622;2.38e+01;1.71e+01;6.39e+00;1.92e+01;2.62e+01;1.37e+02;1.14e+01;6.75e+00;5.75e+00;4.37e+00;3.06e+01;1.38e+01
2022-02-01 12:55:00;129300;1;12543;2.37e+01;1.72e+01;6.49e+00;1.98e+01;2.32e+01;1.29e+02;1.13e+01;6.59e+00;5.77e+00;4.35e+00;3.09e+01;1.37e+01
2022-02-01 13:00:00;129600;3;12522;2.42e+01;1.72e+01;6.42e+00;2.04e+01;2.34e+01;1.28e+02;1.13e+01;6.84e+00;5.69e+00;4.33e+00;3.06e+01;1.36e+01
2022-02-01 13:05:00;129900;1;12552;2.39e+01;1.72e+01;6.38e+00;1.93e+01;2.45e+01;1.27e+02;1.10e+01;6.53e+00;5.63e+00;4.31e+00;3.07e+01;1.36e+01
2022-02-01 13:10:00;130200;2;12625;2.36e+01;1.73e+01;6.60e+00;1.97e+01;2.50e+01;1.27e+02;1.13e+01;6.67e+00;5.69e+00;4.33e+00;3.07e+01;1.37e+01
2022-02-01 13:15:00;130500;1;12610;2.42e+01;1.71e+01;6.49e+00;2.06e+01;2.27e+01;1.23e+02;1.12e+01;6.74e+00;5.62e+00;4.29e+00;3.05e+01;1.36e+01
2022-02-01 13:20:00;130800;1;12556;2.40e+01;1.71e+01;6.44e+00;1.97e+01;2.55e+01;1.34e+02;1.13e+01;6.70e+00;5.75e+00;4.34e+00;3.09e+01;1.34e+01
2022-02-01 13:25:00;131100;2;12597;2.36e+01;1.72e+01;6.48e+00;1.97e+01;2.42e+01;1.31e+02;1.12e+01;6.58e+00;5.62e+00;4.29e+00;3.02e+01;1.36e+01
2022-02-01 13:30:00;131400;0;12660;2.43e+01;1.71e+01;6.40e+00;2.05e+01;2.35e+01;1.24e+02;1.12e+01;6.67e+00;5.59e+00;4.32e+00;3.03e+01;1.36e+01
2022-02-01 13:35:00;131700;0;12731;2.36e+01;1.71e+01;6.55e+00;2.00e+01;2.60e+01;1.40e+02;1.12e+01;6.59e+00;5.71e+00;4.41e+00;3.08e+01;1.34e+01
2022-02-01 13:40:00;132000;1;12642;2.36e+01;1.71e+01;6.44e+00;1.97e+01;2.34e+01;1.23e+02;1.11e+01;6.61e+00;5.68e+00;4.36e+00;3.07e+01;1.34e+01
2022-02-01 13:45:00;132300;1;12681;2.42e+01;1.71e+01;6.44e+00;2.07e+01;2.17e+01;1.14e+02;1.12e+01;6.73e+00;5.71e+00;4.41e+00;3.07e+01;1.34e+01
2022-02-01 13:50:00;132600;0;12597;2.38e+01;1.72e+01;6.55e+00;2.01e+01;2.39e+01;1.22e+02;1.12e+01;6.72e+00;5.67e+00;4.35e+00;3.05e+01;1.35e+01
2022-02-01 13:55:00;132900;0;12558;2.38e+01;1.72e+01;6.50e+00;2.01e+01;2.42e+01;1.22e+02;1.12e+01;6.80e+00;5.62e+00;4.36e+00;3.04e+01;1.36e+01
2022-02-01 14:00:00;133200;2;12502;2.42e+01;1.72e+01;6.47e+00;2.10e+01;2.08e+01;1.17e+02;1.11e+01;6.72e+00;5.61e+00;4.33e+00;3.04e+01;1.33e+01
2022-02-01 14:05:00;133500;0;12481;2.39e+01;1.72e+01;6.48e+00;2.01e+01;2.54e+01;1.34e+02;1.11e+01;6.72e+00;5.60e+00;4.32e+00;3.05e+01;1.34e+01
2022-02-01 14:10:00;133800;0;12591;2.37e+01;1.72e+01;6.49e+00;2.00e+01;2.32e+01;1.18e+02;1.13e+01;6.93e+00;5.64e+00;4.32e+00;3.03e+01;1.34e+01
2022-02-01 14:15:00;134100;1;12588;2.42e+01;1.71e+01;6.30e+00;2.05e+01;2.15e+01;1.22e+02;1.11e+01;6.69e+00;5.55e+00;4.24e+00;3.02e+01;1.33e+01
2022-02-01 14:20:00;134400;2;12615;2.37e+01;1.71e+01;6.63e+00;2.03e+01;2.61e+01;1.32e+02;1.13e+01;6.67e+00;5.68e+00;4.37e+00;3.03e+01;1.36e+01
2022-02-01 14:25:00;134700;1;12625;2.37e+01;1.72e+01;6.49e+00;2.00e+01;2.22e+01;1.22e+02;1.12e+01;6.73e+00;5.60e+00;4.31e+00;3.02e+01;1.35e+01
2022-02-01 14:30:00;135000;2;12623;2.41e+01;1.71e+01;6.54e+00;2.07e+01;2.25e+01;1.21e+02;1.11e+01;6.67e+00;5.53e+00;4.24e+00;3.00e+01;1.33e+01
2022-02-01 14:35:00;135300;3;12611;2.39e+01;1.71e+01;6.57e+00;2.06e+01;2.49e+01;1.31e+02;1.12e+01;6.69e+00;5.65e+00;4.30e+00;3.04e+01;1.34e+01
2022-02-01 14:40:00;135600;0;12780;2.39e+01;1.70e+01;6.51e+00;2.03e+01;2.47e+01;1.31e+02;1.12e+01;6.83e+00;5.65e+00;4.38e+00;3.03e+01;1.35e+01
2022-02-01 14:45:00;135900;2;12660;2.42e+01;1.71e+01;6.49e+00;2.09e+01;2.43e+01;1.34e+02;1.11e+01;6.77e+00;5.59e+00;4.36e+00;3.02e+01;1.33e+01
2022-02-01 14:50:00;136200;1;12666;2.40e+01;1.72e+01;6.53e+00;2.03e+01;2.29e+01;1.19e+02;1.14e+01;6.77e+00;5.75e+00;4.35e+00;3.07e+01;1.35e+01
2022-02-01 14:55:00;136500;1;12651;2.36e+01;1.72e+01;6.63e+00;2.03e+01;2.32e+01;1.28e+02;1.14e+01;6.81e+00;5.78e+00;4.40e+00;3.04e+01;1.35e+01
2022-02-01 15:00:00;136800;0;12600;2.43e+01;1.71e+01;6.45e+00;2.04e+01;2.35e+01;1.24e+02;1.13e+01;6.64e+00;5.67e+00;4.28e+00;3.04e+01;1.34e+01
2022-02-01 15:05:00;137100;2;12742;2.38e+01;1.71e+01;6.49e+00;2.05e+01;2.19e+01;1.21e+02;1.13e+01;6.67e+00;5.62e+00;4.28e+00;3.03e+01;1.34e+01
2022-02-01 15:10:00;137400;1;12734;2.36e+01;1.72e+01;6.59e+00;2.00e+01;2.53e+01;1.33e+02;1.13e+01;6.66e+00;5.68e+00;4.29e+00;3.05e+01;1.35e+01
2022-02-01 15:15:00;137700;1;12604;2.41e+01;1.71e+01;6.45e+00;2.08e+01;2.15e+01;1.17e+02;1.12e+01;6.68e+00;5.65e+00;4.36e+00;3.03e+01;1.35e+01
2022-02-01 15:20:00;138000;2;12708;2.37e+01;1.71e+01;6.58e+00;2.04e+01;2.34e+01;1.25e+02;1.13e+01;6.61e+00;5.74e+00;4.36e+00;3.07e+01;1.35e+01
2022-02-01 15:25:00;138300;0;12657;2.36e+01;1.71e+01;6.62e+00;2.03e+01;2.53e+01;1.34e+02;1.12e+01;6.77e+00;5.62e+00;4.32e+00;3.05e+01;1.32e+01
2022-02-01 15:30:00;138600;1;12708;2.40e+01;1.72e+01;6.48e+00;2.05e+01;2.09e+01;1.17e+02;1.14e+01;6.72e+00;5.77e+00;4.35e+00;3.07e+01;1.33e+01
2022-02-01 15:35:00;138900;0;12619;2.37e+01;1.71e+01;6.55e+00;2.03e+01;2.61e+01;1.32e+02;1.13e+01;6.75e+00;5.66e+00;4.33e+00;3.03e+01;1.32e+01
2022-02-01 15:40:00;139200;3;12698;2.36e+01;1.71e+01;6.62e+00;2.02e+01;2.40e+01;1.25e+02;1.14e+01;6.86e+00;5.77e+00;4.42e+00;3.04e+01;1.31e+01
2022-02-01 15:45:00;139500;1;12517;2.40e+01;1.70e+01;6.31e+00;2.01e+01;2.39e+01;1.28e+02;1.12e+01;6.70e+00;5.72e+00;4.47e+00;3.05e+01;1.34e+01
2022-02-01 15:50:00;139800;0;12575;2.38e+01;1.71e+01;6.47e+00;1.97e+01;2.53e+01;1.29e+02;1.11e+01;6.63e+00;5.60e+00;4.28e+00;3.04e+01;1.34e+01
2022-02-01 15:55:00;140100;1;12622;2.35e+01;1.72e+01;6.64e+00;2.02e+01;2.43e+01;1.24e+02;1.13e+01;6.76e+00;5.75e+00;4.38e+00;3.06e+01;1.36e+01
2022-02-01 16:00:00;140400;3;12692;2.41e+01;1.72e+01;6.49e+00;2.06e+01;2.05e+01;1.07e+02;1.11e+01;6.60e+00;5.66e+00;4.32e+00;3.06e+01;1.32e+01
2022-02-01 16:05:00;140700;0;12669;2.38e+01;1.72e+01;6.63e+00;2.05e+01;2.36e+01;1.23e+02;1.13e+01;6.69e+00;5.70e+00;4.35e+00;3.05e+01;1.36e+01
